game,game_season,game_year,game_location,country_name,country_code,continent,language,religion,landmass,population,gdp,flag_nr_colors,flag_mainhue,flag_topleft_color,flag_botright_color,gold,silver,bronze
london-2012,Summer,2012,Great Britain,France,FRA,547,French,Christian,Europe,64058465,2683671716967.19,3,white,blue,red,11,11,13
london-2012,Summer,2012,Great Britain,Gabon,GAB,268,Other,Other,Asia,1846893,17170464016.0593,3,green,green,blue,0,1,0
london-2012,Summer,2012,Great Britain,Georgia,GEO,NA,NA,NA,NA,3839208,16894392033.2256,NA,NA,NA,NA,1,2,3
london-2012,Summer,2012,Great Britain,Germany,DEU,NA,NA,NA,NA,80916393,3527143188785.16,NA,NA,NA,NA,11,20,13
london-2012,Summer,2012,Great Britain,Greece,GRC,132,Other,Christian,Europe,11048294,242029307133.408,2,blue,blue,blue,0,0,2
london-2012,Summer,2012,Great Britain,Grenada,GRD,0,English,Christian,N.America,112791,799881481.481481,3,gold,red,red,1,0,0
london-2012,Summer,2012,Great Britain,Guatemala,GTM,109,Spanish,Christian,N.America,15089639,49593929487.1263,2,blue,blue,blue,0,1,0
london-2012,Summer,2012,Great Britain,"Hong Kong, China",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
london-2012,Summer,2012,Great Britain,Hungary,HUN,93,Other,Other,Europe,9916620,128814279315.132,3,red,red,green,8,4,6
london-2012,Summer,2012,Great Britain,India,IND,3268,Other,Other,NA,1278674506,1827637590410.95,4,orange,orange,green,0,2,4
london-2012,Summer,2012,Great Britain,Indonesia,IDN,1904,Other,Muslim,Oceania,252698526,917869913332.649,2,red,red,white,0,2,1
london-2012,Summer,2012,Great Britain,Ireland,IRL,70,English,Christian,Europe,4600137,225118718207.156,3,white,green,orange,1,1,4
london-2012,Summer,2012,Great Britain,Islamic Republic of Iran,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,1
london-2012,Summer,2012,Great Britain,Italy,ITA,301,Other,Christian,Europe,60531522,2086957656821.6,3,white,green,red,8,9,11
london-2012,Summer,2012,Great Britain,Jamaica,JAM,11,English,Christian,N.America,2772431,14807086555.5283,3,green,gold,gold,4,5,3
london-2012,Summer,2012,Great Britain,Japan,JPN,372,Other,Other,NA,127928283,6272362996105.03,2,white,white,white,7,14,17
london-2012,Summer,2012,Great Britain,Kazakhstan,KAZ,NA,NA,NA,NA,17306114,207998568865.789,NA,NA,NA,NA,3,2,6
london-2012,Summer,2012,Great Britain,Kenya,KEN,583,Other,Other,Asia,43888306,56396704671.5777,4,red,black,green,2,4,6
london-2012,Summer,2012,Great Britain,Kuwait,KWT,18,Arabic,Muslim,NA,3337025,174047695598.686,4,green,green,red,0,0,1
london-2012,Summer,2012,Great Britain,Latvia,LVA,NA,NA,NA,NA,2034639,28169902669.3784,NA,NA,NA,NA,1,0,1
london-2012,Summer,2012,Great Britain,Lithuania,LTU,NA,NA,NA,NA,2988334,42927454291.478,NA,NA,NA,NA,2,0,3
london-2012,Summer,2012,Great Britain,Malaysia,MYS,333,Other,Muslim,NA,29662835,314443047642.111,4,red,blue,white,0,1,1
london-2012,Summer,2012,Great Britain,Mexico,MEX,1973,Spanish,Christian,N.America,116818209,1255110424817.79,4,green,green,red,1,3,4
london-2012,Summer,2012,Great Britain,Mongolia,MNG,1566,Other,Other,NA,2795463,12292770631.565,3,red,red,red,0,2,3
london-2012,Summer,2012,Great Britain,Montenegro,MNE,NA,NA,NA,NA,633549,4087526241.81268,NA,NA,NA,NA,0,1,0
london-2012,Summer,2012,Great Britain,Morocco,MAR,447,Arabic,Muslim,Asia,33355247,106937392311.129,2,red,red,red,0,0,1
london-2012,Summer,2012,Great Britain,Netherlands,NLD,41,Other,Christian,Europe,16915191,838923319919.531,3,red,red,blue,6,6,8
london-2012,Summer,2012,Great Britain,New Zealand,NZL,NA,NA,NA,NA,4411682,176210710655.208,NA,NA,NA,NA,6,2,5
london-2012,Summer,2012,Great Britain,Norway,NOR,324,Other,Christian,Europe,5018456,512777309840.997,3,red,red,red,2,1,1
london-2012,Summer,2012,Great Britain,Poland,POL,313,Other,Other,Europe,38247868,495230523665.901,2,white,white,red,3,1,7
london-2012,Summer,2012,Great Britain,Portugal,PRT,92,Other,Christian,Europe,10513154,216224240577.957,5,red,green,red,0,1,0
london-2012,Summer,2012,Great Britain,Puerto Rico,PRI,NA,NA,NA,NA,3646422,101564800000,NA,NA,NA,NA,0,1,1
london-2012,Summer,2012,Great Britain,Qatar,QAT,11,Arabic,Muslim,NA,1907121,186833502362.637,2,brown,white,brown,0,1,1
london-2012,Summer,2012,Great Britain,Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,9,8
london-2012,Summer,2012,Great Britain,Romania,ROU,237,Other,Other,Europe,20158452,179132893143.417,7,red,blue,red,2,4,1
london-2012,Summer,2012,Great Britain,Russian Federation,RUS,NA,NA,NA,NA,NA,2208293553878.42,NA,NA,NA,NA,20,20,27
london-2012,Summer,2012,Great Britain,Saudi Arabia,SAU,NA,NA,NA,NA,27062447,741849866666.667,NA,NA,NA,NA,0,0,1
london-2012,Summer,2012,Great Britain,Serbia,SRB,NA,NA,NA,NA,7324624,43309252921.0567,NA,NA,NA,NA,1,1,2
london-2012,Summer,2012,Great Britain,Singapore,SGP,1,Chinese,Other,NA,5293344,295092888076.589,2,white,red,white,0,0,2
london-2012,Summer,2012,Great Britain,Slovakia,NA,NA,NA,NA,NA,5404877,NA,NA,NA,NA,NA,0,1,3
london-2012,Summer,2012,Great Britain,Slovenia,SVN,NA,NA,NA,NA,2053321,46577793184.0031,NA,NA,NA,NA,1,1,2
london-2012,Summer,2012,Great Britain,South Africa,ZAF,NA,NA,NA,NA,53782569,434400545085.811,NA,NA,NA,NA,4,1,1
london-2012,Summer,2012,Great Britain,Spain,ESP,505,Spanish,Christian,Europe,47018321,1324750738725,2,red,red,red,4,10,6
london-2012,Summer,2012,Great Britain,Sweden,SWE,450,Other,Christian,Europe,9519479,552483727282.802,2,blue,blue,blue,1,4,3
london-2012,Summer,2012,Great Britain,Switzerland,CHE,41,German,Christian,Europe,7998927,686420221557.99,2,red,red,red,2,2,0
london-2012,Summer,2012,Great Britain,Tajikistan,TJK,NA,NA,NA,NA,8014087,7633036903.07634,NA,NA,NA,NA,0,0,1
london-2012,Summer,2012,Great Britain,Thailand,THA,514,Other,Other,NA,69436091,397558325278.579,3,red,red,red,0,2,2
london-2012,Summer,2012,Great Britain,Trinidad and Tobago,TTO,NA,NA,NA,NA,1403815,27334581560.2837,NA,NA,NA,NA,1,1,2
london-2012,Summer,2012,Great Britain,Tunisia,TUN,164,Arabic,Muslim,Asia,11009650,47311401812.6733,2,red,red,red,2,0,1
london-2012,Summer,2012,Great Britain,Turkey,NA,781,Other,Muslim,NA,75197195,NA,2,red,red,red,1,1,1
london-2012,Summer,2012,Great Britain,Uganda,UGA,236,Other,Other,Asia,34337433,27305915910.7877,5,gold,black,red,1,0,0
london-2012,Summer,2012,Great Britain,Ukraine,UKR,NA,NA,NA,NA,46210051,182591753827.949,NA,NA,NA,NA,5,4,10
london-2012,Summer,2012,Great Britain,United Kingdom,GBR,NA,NA,NA,NA,63960487,2707089726614.64,NA,NA,NA,NA,29,18,18
london-2012,Summer,2012,Great Britain,United States,USA,NA,NA,NA,NA,317115348,16253970000000,NA,NA,NA,NA,47,27,30
london-2012,Summer,2012,Great Britain,Uzbekistan,UZB,NA,NA,NA,NA,29261908,67517349212.0609,NA,NA,NA,NA,0,0,2
london-2012,Summer,2012,Great Britain,Venezuela,NA,912,Spanish,Christian,S.America,29553828,NA,7,red,gold,red,1,0,0
sochi-2014,Winter,2014,Russian Federation,Australia,AUS,7690,English,Christian,Oceania,23595599,1468597690006.22,3,blue,white,blue,0,2,1
sochi-2014,Winter,2014,Russian Federation,Austria,AUT,84,German,Christian,Europe,8547812,442584815286.034,2,red,red,red,4,8,5
sochi-2014,Winter,2014,Russian Federation,Belarus,BLR,NA,NA,NA,NA,9472704,78812805039.0743,NA,NA,NA,NA,5,0,1
sochi-2014,Winter,2014,Russian Federation,Canada,CAN,9976,English,Christian,N.America,35634265,1805749878439.94,2,red,red,red,10,10,5
sochi-2014,Winter,2014,Russian Federation,China,CHN,9561,Chinese,Other,NA,1387951973,10475624944355.2,2,red,red,red,3,4,2
sochi-2014,Winter,2014,Russian Federation,Croatia,HRV,NA,NA,NA,NA,4219485,59489433514.5849,NA,NA,NA,NA,0,1,0
sochi-2014,Winter,2014,Russian Federation,Czech Republic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2
sochi-2014,Winter,2014,Russian Federation,Finland,FIN,337,Other,Christian,Europe,5461686,274862826772.156,2,white,white,white,1,3,1
sochi-2014,Winter,2014,Russian Federation,France,FRA,547,French,Christian,Europe,64692495,2855964488590.19,3,white,blue,red,4,4,7
sochi-2014,Winter,2014,Russian Federation,Germany,DEU,NA,NA,NA,NA,81376078,3889093051023.52,NA,NA,NA,NA,8,6,5
sochi-2014,Winter,2014,Russian Federation,Italy,ITA,301,Other,Christian,Europe,60664169,2162009615996.54,3,white,green,red,0,2,6
sochi-2014,Winter,2014,Russian Federation,Japan,JPN,372,Other,Other,NA,127486600,4896994405353.29,2,white,white,white,1,4,3
sochi-2014,Winter,2014,Russian Federation,Kazakhstan,KAZ,NA,NA,NA,NA,17816285,221415613595.469,NA,NA,NA,NA,0,0,1
sochi-2014,Winter,2014,Russian Federation,Latvia,LVA,NA,NA,NA,NA,1994153,31386896487.0407,NA,NA,NA,NA,1,1,3
sochi-2014,Winter,2014,Russian Federation,Netherlands,NLD,41,Other,Christian,Europe,17030087,892167986713.722,3,red,red,blue,8,7,9
sochi-2014,Winter,2014,Russian Federation,Norway,NOR,324,Other,Christian,Europe,5137397,501736471832.848,3,red,red,red,11,5,10
sochi-2014,Winter,2014,Russian Federation,Poland,POL,313,Other,Other,Europe,38265113,539080475073.719,2,white,white,red,4,1,1
sochi-2014,Winter,2014,Russian Federation,Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2
sochi-2014,Winter,2014,Russian Federation,Russian Federation,RUS,NA,NA,NA,NA,NA,2059241589895.01,NA,NA,NA,NA,11,9,9
sochi-2014,Winter,2014,Russian Federation,Slovakia,NA,NA,NA,NA,NA,5415237,NA,NA,NA,NA,NA,1,0,0
sochi-2014,Winter,2014,Russian Federation,Slovenia,SVN,NA,NA,NA,NA,2058396,49997186439.0916,NA,NA,NA,NA,2,2,4
sochi-2014,Winter,2014,Russian Federation,Sweden,SWE,450,Other,Christian,Europe,9696437,581964017237.095,2,blue,blue,blue,2,7,6
sochi-2014,Winter,2014,Russian Federation,Switzerland,CHE,41,German,Christian,Europe,8190238,726537808338,2,red,red,red,7,2,2
sochi-2014,Winter,2014,Russian Federation,Ukraine,UKR,NA,NA,NA,NA,45972378,133503871861.723,NA,NA,NA,NA,1,0,1
sochi-2014,Winter,2014,Russian Federation,United Kingdom,GBR,NA,NA,NA,NA,64865914,3064708247921.43,NA,NA,NA,NA,1,1,3
sochi-2014,Winter,2014,Russian Federation,United States,USA,NA,NA,NA,NA,323115378,17608138000000,NA,NA,NA,NA,9,9,10
rio-2016,Summer,2016,Brazil,Algeria,DZA,2388,Arabic,Muslim,Asia,40850720,180763839522.151,3,green,green,white,0,2,0
rio-2016,Summer,2016,Brazil,Argentina,ARG,2777,Spanish,Christian,S.America,43900312,557532320662.955,2,blue,blue,blue,3,1,0
rio-2016,Summer,2016,Brazil,Armenia,ARM,NA,NA,NA,NA,2918795,10546136235.5219,NA,NA,NA,NA,1,3,0
rio-2016,Summer,2016,Brazil,Australia,AUS,7690,English,Christian,Oceania,24329961,1207580901578.72,3,blue,white,blue,8,11,10
rio-2016,Summer,2016,Brazil,Austria,AUT,84,German,Christian,Europe,8737920,395837353031.499,2,red,red,red,0,0,1
rio-2016,Summer,2016,Brazil,Azerbaijan,AZE,NA,NA,NA,NA,9868434,37866996882.9157,NA,NA,NA,NA,1,7,10
rio-2016,Summer,2016,Brazil,Bahamas,NA,19,English,Christian,N.America,388060,NA,3,blue,blue,blue,1,0,1
rio-2016,Summer,2016,Brazil,Bahrain,BHR,1,Arabic,Muslim,NA,1429609,32250132978.7234,2,red,white,red,1,1,0
rio-2016,Summer,2016,Brazil,Belarus,BLR,NA,NA,NA,NA,9499067,47723545321.259,NA,NA,NA,NA,1,4,4
rio-2016,Summer,2016,Brazil,Belgium,BEL,31,Other,Christian,Europe,11332704,476062757356.927,3,gold,black,red,2,2,2
rio-2016,Summer,2016,Brazil,Brazil,BRA,8512,Other,Christian,S.America,203218108,1795693482652.52,4,green,green,green,7,6,6
rio-2016,Summer,2016,Brazil,Bulgaria,BGR,111,Other,Other,Europe,7127436,53964253211.84,5,red,white,red,0,1,2
rio-2016,Summer,2016,Brazil,Burundi,BDI,28,Other,Other,Asia,11239458,2644487776.50077,3,red,white,white,0,1,0
rio-2016,Summer,2016,Brazil,Canada,CAN,9976,English,Christian,N.America,36353345,1527994741907.43,2,red,red,red,4,3,15
rio-2016,Summer,2016,Brazil,China,CHN,9561,Chinese,Other,NA,1404052626,11233313730348.7,2,red,red,red,26,18,26
rio-2016,Summer,2016,Brazil,Chinese Taipei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2
rio-2016,Summer,2016,Brazil,Colombia,COL,1139,Spanish,Christian,S.America,47437513,282720100286.228,3,gold,gold,red,3,2,3
rio-2016,Summer,2016,Brazil,Croatia,HRV,NA,NA,NA,NA,4136438,52740059263.4245,NA,NA,NA,NA,5,3,2
rio-2016,Summer,2016,Brazil,Cuba,CUB,115,Spanish,Other,N.America,11265614,91370407863.7,3,blue,blue,blue,5,2,4
rio-2016,Summer,2016,Brazil,Czech Republic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,7
rio-2016,Summer,2016,Brazil,Côte d'Ivoire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
rio-2016,Summer,2016,Brazil,Democratic People's Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2
rio-2016,Summer,2016,Brazil,Denmark,DNK,43,Other,Christian,Europe,5728198,313115929314.339,2,red,red,red,2,6,7
rio-2016,Summer,2016,Brazil,Dominican Republic,DOM,NA,NA,NA,NA,10551430,75704647877.6559,NA,NA,NA,NA,0,0,1
rio-2016,Summer,2016,Brazil,Egypt,NA,1001,Arabic,Muslim,Asia,101644586,NA,4,black,red,black,0,0,3
rio-2016,Summer,2016,Brazil,Estonia,EST,NA,NA,NA,NA,1315850,24072829276.7744,NA,NA,NA,NA,0,0,1
rio-2016,Summer,2016,Brazil,Ethiopia,ETH,1222,Other,Christian,Asia,106718161,74296745207.8721,3,green,green,red,1,2,5
rio-2016,Summer,2016,Brazil,Fiji,FJI,18,English,Christian,Oceania,919167,4930213644.36653,7,blue,white,blue,1,0,0
rio-2016,Summer,2016,Brazil,Finland,FIN,337,Other,Christian,Europe,5495469,240771351298.833,2,white,white,white,0,0,1
rio-2016,Summer,2016,Brazil,France,FRA,547,French,Christian,Europe,65086852,2472964344587.17,3,white,blue,red,10,18,14
rio-2016,Summer,2016,Brazil,Georgia,GEO,NA,NA,NA,NA,3792061,15444548901.9637,NA,NA,NA,NA,2,1,4
rio-2016,Summer,2016,Brazil,Germany,DEU,NA,NA,NA,NA,82760100,3469853463945.53,NA,NA,NA,NA,17,10,15
rio-2016,Summer,2016,Brazil,Greece,GRC,132,Other,Christian,Europe,10775506,193148146586.933,2,blue,blue,blue,3,1,2
rio-2016,Summer,2016,Brazil,Grenada,GRD,0,English,Christian,N.America,115148,1061640740.74074,3,gold,red,red,0,1,0
rio-2016,Summer,2016,Brazil,Hungary,HUN,93,Other,Other,Europe,9810530,128609822750.039,3,red,red,green,8,3,4
rio-2016,Summer,2016,Brazil,Independent Olympic Athletes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
rio-2016,Summer,2016,Brazil,India,IND,3268,Other,Other,NA,1343944293,2294796885663.67,4,orange,orange,green,0,1,1
rio-2016,Summer,2016,Brazil,Indonesia,IDN,1904,Other,Muslim,Oceania,264627428,931877364037.698,2,red,red,white,1,2,0
rio-2016,Summer,2016,Brazil,Ireland,IRL,70,English,Christian,Europe,4753505,298559265006.398,3,white,green,orange,0,2,0
rio-2016,Summer,2016,Brazil,Islamic Republic of Iran,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4
rio-2016,Summer,2016,Brazil,Israel,ISR,21,Other,Other,NA,8210005,322102790386.835,2,white,blue,blue,0,0,2
rio-2016,Summer,2016,Brazil,Italy,ITA,301,Other,Christian,Europe,60478103,1877071687633.78,3,white,green,red,8,12,8
rio-2016,Summer,2016,Brazil,Jamaica,JAM,11,English,Christian,N.America,2809919,14077096676.6213,3,green,gold,gold,6,3,2
rio-2016,Summer,2016,Brazil,Japan,JPN,372,Other,Other,NA,127159949,5003677627544.24,2,white,white,white,12,8,21
rio-2016,Summer,2016,Brazil,Jordan,JOR,98,Arabic,Muslim,NA,10006368,39892551126.7606,4,black,black,green,1,0,0
rio-2016,Summer,2016,Brazil,Kazakhstan,KAZ,NA,NA,NA,NA,18363601,137278320084.171,NA,NA,NA,NA,3,5,10
rio-2016,Summer,2016,Brazil,Kenya,KEN,583,Other,Other,Asia,48139682,74815144163.8931,4,red,black,green,6,6,1
rio-2016,Summer,2016,Brazil,Kosovo,XKX,NA,NA,NA,NA,1761766,6682677289.98994,NA,NA,NA,NA,1,0,0
rio-2016,Summer,2016,Brazil,Lithuania,LTU,NA,NA,NA,NA,2869108,43047309305.7363,NA,NA,NA,NA,0,1,3
rio-2016,Summer,2016,Brazil,Malaysia,MYS,333,Other,Muslim,NA,31789694,301256033870.334,4,red,blue,white,0,4,1
rio-2016,Summer,2016,Brazil,Mexico,MEX,1973,Spanish,Christian,N.America,122251345,1112233497452.7,4,green,green,red,0,3,2
rio-2016,Summer,2016,Brazil,Mongolia,MNG,1566,Other,Other,NA,3040815,11181350649.3573,3,red,red,red,0,1,1
rio-2016,Summer,2016,Brazil,Morocco,MAR,447,Arabic,Muslim,Asia,35023460,111572947004.917,2,red,red,red,0,0,1
rio-2016,Summer,2016,Brazil,Netherlands,NLD,41,Other,Christian,Europe,17204694,784060430240.08,3,red,red,blue,8,7,4
rio-2016,Summer,2016,Brazil,New Zealand,NZL,NA,NA,NA,NA,4714768,188898209220.167,NA,NA,NA,NA,4,9,5
rio-2016,Summer,2016,Brazil,Niger,NER,1267,French,Muslim,Asia,20685760,10398861981.7583,3,orange,orange,green,0,1,0
rio-2016,Summer,2016,Brazil,Nigeria,NGA,925,Other,Muslim,Asia,195443699,404649125252.16,2,green,green,green,0,0,1
rio-2016,Summer,2016,Brazil,Norway,NOR,324,Other,Christian,Europe,5235977,370956547619.048,3,red,red,red,0,0,4
rio-2016,Summer,2016,Brazil,Philippines,PHL,300,Other,Christian,Oceania,106735723,318627003012.52,4,blue,blue,red,0,1,0
rio-2016,Summer,2016,Brazil,Poland,POL,313,Other,Other,Europe,38263259,470024599375.619,2,white,white,red,2,3,6
rio-2016,Summer,2016,Brazil,Portugal,PRT,92,Other,Christian,Europe,10346377,206426152308.931,5,red,green,red,0,0,1
rio-2016,Summer,2016,Brazil,Puerto Rico,PRI,NA,NA,NA,NA,3476008,104336700000,NA,NA,NA,NA,1,0,0
rio-2016,Summer,2016,Brazil,Qatar,QAT,11,Arabic,Muslim,NA,2599382,151732181868.132,2,brown,white,brown,0,1,0
rio-2016,Summer,2016,Brazil,Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,9
rio-2016,Summer,2016,Brazil,Romania,ROU,237,Other,Other,Europe,19777049,185287630540.431,7,red,blue,red,1,1,2
rio-2016,Summer,2016,Brazil,Russian Federation,RUS,NA,NA,NA,NA,NA,1276786350881.14,NA,NA,NA,NA,19,17,20
rio-2016,Summer,2016,Brazil,Serbia,SRB,NA,NA,NA,NA,7126083,40692661657.284,NA,NA,NA,NA,2,4,2
rio-2016,Summer,2016,Brazil,Singapore,SGP,1,Chinese,Other,NA,5577937,319053943915.005,2,white,red,white,1,0,0
rio-2016,Summer,2016,Brazil,Slovakia,NA,NA,NA,NA,NA,5427262,NA,NA,NA,NA,NA,2,2,0
rio-2016,Summer,2016,Brazil,Slovenia,SVN,NA,NA,NA,NA,2061379,44766722790.5826,NA,NA,NA,NA,1,2,1
rio-2016,Summer,2016,Brazil,South Africa,ZAF,NA,NA,NA,NA,57259550,323585509674.481,NA,NA,NA,NA,2,6,2
rio-2016,Summer,2016,Brazil,Spain,ESP,505,Spanish,Christian,Europe,46732766,1233554967011.68,2,red,red,red,7,4,6
rio-2016,Summer,2016,Brazil,Sweden,SWE,450,Other,Christian,Europe,9923281,515654671469.547,2,blue,blue,blue,2,6,3
rio-2016,Summer,2016,Brazil,Switzerland,CHE,41,German,Christian,Europe,8374902,687895460902.713,2,red,red,red,3,2,2
rio-2016,Summer,2016,Brazil,Tajikistan,TJK,NA,NA,NA,NA,8865622,6992416096.89018,NA,NA,NA,NA,1,0,0
rio-2016,Summer,2016,Brazil,Thailand,THA,514,Other,Other,NA,70859837,413366349747.508,3,red,red,red,2,2,2
rio-2016,Summer,2016,Brazil,Trinidad and Tobago,TTO,NA,NA,NA,NA,1437030,23713671528.1421,NA,NA,NA,NA,0,0,1
rio-2016,Summer,2016,Brazil,Tunisia,TUN,164,Arabic,Muslim,Asia,11528676,44360072680.4476,2,red,red,red,0,0,3
rio-2016,Summer,2016,Brazil,Turkey,NA,781,Other,Muslim,NA,81652086,NA,2,red,red,red,1,3,4
rio-2016,Summer,2016,Brazil,Ukraine,UKR,NA,NA,NA,NA,45616831,93355869403.9223,NA,NA,NA,NA,2,5,4
rio-2016,Summer,2016,Brazil,United Arab Emirates,ARE,NA,NA,NA,NA,9030873,369255326235.534,NA,NA,NA,NA,0,0,1
rio-2016,Summer,2016,Brazil,United Kingdom,GBR,NA,NA,NA,NA,65893359,2689106566899.61,NA,NA,NA,NA,27,23,17
rio-2016,Summer,2016,Brazil,United States,USA,NA,NA,NA,NA,329179421,18804913000000,NA,NA,NA,NA,46,37,38
rio-2016,Summer,2016,Brazil,Uzbekistan,UZB,NA,NA,NA,NA,31284565,86138288644.171,NA,NA,NA,NA,4,2,7
rio-2016,Summer,2016,Brazil,Venezuela,NA,912,Spanish,Christian,S.America,30765718,NA,7,red,gold,red,0,2,1
rio-2016,Summer,2016,Brazil,Vietnam,NA,333,Other,Other,NA,94000115,NA,2,red,red,red,1,1,0
pyeongchang-2018,Winter,2018,Republic of Korea,Australia,AUS,7690,English,Christian,Oceania,25119700,1429733668185.91,3,blue,white,blue,0,2,1
pyeongchang-2018,Winter,2018,Republic of Korea,Austria,AUT,84,German,Christian,Europe,8841652,454991174096.102,2,red,red,red,5,3,6
pyeongchang-2018,Winter,2018,Republic of Korea,Belarus,BLR,NA,NA,NA,NA,9480033,60031173807.7196,NA,NA,NA,NA,2,1,0
pyeongchang-2018,Winter,2018,Republic of Korea,Belgium,BEL,31,Other,Christian,Europe,11428609,543299066998.902,3,gold,black,red,0,1,0
pyeongchang-2018,Winter,2018,Republic of Korea,Canada,CAN,9976,English,Christian,N.America,37294997,1725329192783.02,2,red,red,red,11,8,10
pyeongchang-2018,Winter,2018,Republic of Korea,China,CHN,9561,Chinese,Other,NA,1419008963,13894907857880.6,2,red,red,red,1,6,2
pyeongchang-2018,Winter,2018,Republic of Korea,Czech Republic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3
pyeongchang-2018,Winter,2018,Republic of Korea,Finland,FIN,337,Other,Christian,Europe,5515732,275708001767.843,2,white,white,white,1,1,4
pyeongchang-2018,Winter,2018,Republic of Korea,France,FRA,547,French,Christian,Europe,65519539,2790956878746.66,3,white,blue,red,5,4,6
pyeongchang-2018,Winter,2018,Republic of Korea,Germany,DEU,NA,NA,NA,NA,83368506,3974443355019.6,NA,NA,NA,NA,14,10,7
pyeongchang-2018,Winter,2018,Republic of Korea,Hungary,HUN,93,Other,Other,Europe,9774395,160565642983.587,3,red,red,green,1,0,0
pyeongchang-2018,Winter,2018,Republic of Korea,Italy,ITA,301,Other,Christian,Europe,60277496,2091932426266.98,3,white,green,red,3,2,5
pyeongchang-2018,Winter,2018,Republic of Korea,Japan,JPN,372,Other,Other,NA,126913433,5040880939324.86,2,white,white,white,4,5,4
pyeongchang-2018,Winter,2018,Republic of Korea,Kazakhstan,KAZ,NA,NA,NA,NA,18932725,179339977690.485,NA,NA,NA,NA,0,0,1
pyeongchang-2018,Winter,2018,Republic of Korea,Latvia,LVA,NA,NA,NA,NA,1927586,34429023435.0211,NA,NA,NA,NA,0,0,1
pyeongchang-2018,Winter,2018,Republic of Korea,Liechtenstein,LIE,0,German,Christian,Europe,38157,6692620691.84146,3,red,blue,red,0,0,1
pyeongchang-2018,Winter,2018,Republic of Korea,Netherlands,NLD,41,Other,Christian,Europe,17421284,914043438179.607,3,red,red,blue,8,6,6
pyeongchang-2018,Winter,2018,Republic of Korea,New Zealand,NZL,NA,NA,NA,NA,4900844,211846555690.736,NA,NA,NA,NA,0,0,2
pyeongchang-2018,Winter,2018,Republic of Korea,Norway,NOR,324,Other,Christian,Europe,5311751,439788625883.8,3,red,red,red,14,14,11
pyeongchang-2018,Winter,2018,Republic of Korea,Olympic Athletes from Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,9
pyeongchang-2018,Winter,2018,Republic of Korea,Poland,POL,313,Other,Other,Europe,38241070,588779796423.695,2,white,white,red,1,0,1
pyeongchang-2018,Winter,2018,Republic of Korea,Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,4
pyeongchang-2018,Winter,2018,Republic of Korea,Slovakia,NA,NA,NA,NA,NA,5443230,NA,NA,NA,NA,NA,1,2,0
pyeongchang-2018,Winter,2018,Republic of Korea,Slovenia,SVN,NA,NA,NA,NA,2069484,54177882425.8431,NA,NA,NA,NA,0,1,1
pyeongchang-2018,Winter,2018,Republic of Korea,Spain,ESP,505,Spanish,Christian,Europe,47092817,1421702715218.04,2,red,red,red,0,0,2
pyeongchang-2018,Winter,2018,Republic of Korea,Sweden,SWE,450,Other,Christian,Europe,10175401,555455371487.089,2,blue,blue,blue,7,6,1
pyeongchang-2018,Winter,2018,Republic of Korea,Switzerland,CHE,41,German,Christian,Europe,8516339,725568717468.001,2,red,red,red,5,6,4
pyeongchang-2018,Winter,2018,Republic of Korea,Ukraine,UKR,NA,NA,NA,NA,45208903,130891088293.55,NA,NA,NA,NA,1,0,0
pyeongchang-2018,Winter,2018,Republic of Korea,United Kingdom,GBR,NA,NA,NA,NA,66752473,2871340347581.79,NA,NA,NA,NA,1,0,4
pyeongchang-2018,Winter,2018,Republic of Korea,United States,USA,NA,NA,NA,NA,335056495,20656516000000,NA,NA,NA,NA,9,8,6
tokyo-2020,Summer,2020,Japan,Argentina,ARG,2777,Spanish,Christian,S.America,45191960,385740508436.965,2,blue,blue,blue,0,1,2
tokyo-2020,Summer,2020,Japan,Armenia,ARM,NA,NA,NA,NA,2890894,12641698583.2152,NA,NA,NA,NA,0,2,2
tokyo-2020,Summer,2020,Japan,Australia,AUS,7690,English,Christian,Oceania,25743787,1330381544909.3,3,blue,white,blue,17,7,22
tokyo-2020,Summer,2020,Japan,Austria,AUT,84,German,Christian,Europe,8921402,435049316955.737,2,red,red,red,1,1,5
tokyo-2020,Summer,2020,Japan,Azerbaijan,AZE,NA,NA,NA,NA,10181736,42693000000,NA,NA,NA,NA,0,3,4
